"measure","dateTime","date","value","completeness","quality","qcode"
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-03-08T09:00:00","2000-03-08","5.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-03-09T09:00:00","2000-03-09","0.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-03-10T09:00:00","2000-03-10","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-03-11T09:00:00","2000-03-11","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-03-12T09:00:00","2000-03-12","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-03-13T09:00:00","2000-03-13","0.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-03-14T09:00:00","2000-03-14","0.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-03-15T09:00:00","2000-03-15","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-03-16T09:00:00","2000-03-16","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-03-17T09:00:00","2000-03-17","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-03-18T09:00:00","2000-03-18","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-03-19T09:00:00","2000-03-19","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-03-20T09:00:00","2000-03-20","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-03-21T09:00:00","2000-03-21","0.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-03-22T09:00:00","2000-03-22","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-03-23T09:00:00","2000-03-23","13.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-03-24T09:00:00","2000-03-24","5.6","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-03-25T09:00:00","2000-03-25","1.8","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-03-26T09:00:00","2000-03-26","0.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-03-27T09:00:00","2000-03-27","1.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-03-28T09:00:00","2000-03-28","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-03-29T09:00:00","2000-03-29","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-03-30T09:00:00","2000-03-30","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-03-31T09:00:00","2000-03-31","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-04-01T09:00:00","2000-04-01","1.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-04-02T09:00:00","2000-04-02","2.8","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-04-03T09:00:00","2000-04-03","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-04-04T09:00:00","2000-04-04","0.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-04-05T09:00:00","2000-04-05","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-04-06T09:00:00","2000-04-06","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-04-07T09:00:00","2000-04-07","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/ebaac028-51c8-4f76-85d4-94343ee576b4_600986-rainfall-t-86400-mm-qualified","2000-04-08T09:00:00","2000-04-08","0.0","Incomplete","Estimated",""
