"measure","dateTime","date","value","completeness","quality","qcode"
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-01-28T09:00:00","2000-01-28","0.8","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-01-29T09:00:00","2000-01-29","6.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-01-30T09:00:00","2000-01-30","0.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-01-31T09:00:00","2000-01-31","0.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-02-01T09:00:00","2000-02-01","6.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-02-02T09:00:00","2000-02-02","3.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-02-03T09:00:00","2000-02-03","1.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-02-04T09:00:00","2000-02-04","0.8","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-02-05T09:00:00","2000-02-05","0.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-02-06T09:00:00","2000-02-06","0.6","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-02-07T09:00:00","2000-02-07","1.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-02-08T09:00:00","2000-02-08","1.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-02-09T09:00:00","2000-02-09","1.4","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-02-10T09:00:00","2000-02-10","0.8","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-02-11T09:00:00","2000-02-11","1.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-02-12T09:00:00","2000-02-12","0.8","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-02-13T09:00:00","2000-02-13","0.6","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-02-14T09:00:00","2000-02-14","9.4","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-02-15T09:00:00","2000-02-15","2.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-02-16T09:00:00","2000-02-16","1.8","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-02-17T09:00:00","2000-02-17","2.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-02-18T09:00:00","2000-02-18","0.8","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-02-19T09:00:00","2000-02-19","0.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-02-20T09:00:00","2000-02-20","1.8","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-02-21T09:00:00","2000-02-21","0.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-02-22T09:00:00","2000-02-22","0.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-02-23T09:00:00","2000-02-23","0.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-02-24T09:00:00","2000-02-24","13.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-02-25T09:00:00","2000-02-25","0.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-02-26T09:00:00","2000-02-26","0.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-02-27T09:00:00","2000-02-27","14.4","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-02-28T09:00:00","2000-02-28","7.8","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-02-29T09:00:00","2000-02-29","4.8","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-03-01T09:00:00","2000-03-01","0.4","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-03-02T09:00:00","2000-03-02","5.6","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-03-03T09:00:00","2000-03-03","0.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-03-04T09:00:00","2000-03-04","0.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-03-05T09:00:00","2000-03-05","0.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-03-06T09:00:00","2000-03-06","0.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-03-07T09:00:00","2000-03-07","0.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-03-08T09:00:00","2000-03-08","0.4","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-03-09T09:00:00","2000-03-09","0.6","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-03-10T09:00:00","2000-03-10","0.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/452c7c1e-752b-474b-8e87-5ea306020fc8-rainfall-t-86400-mm-qualified","2000-03-11T09:00:00","2000-03-11","0.0","Incomplete","Good",""
