"measure","dateTime","date","value","completeness","quality","qcode"
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-03-06T09:00:00","2000-03-06","1.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-03-07T09:00:00","2000-03-07","3.0","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-03-08T09:00:00","2000-03-08","4.8","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-03-09T09:00:00","2000-03-09","0.6","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-03-10T09:00:00","2000-03-10","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-03-11T09:00:00","2000-03-11","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-03-12T09:00:00","2000-03-12","0.4","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-03-13T09:00:00","2000-03-13","0.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-03-14T09:00:00","2000-03-14","0.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-03-15T09:00:00","2000-03-15","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-03-16T09:00:00","2000-03-16","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-03-17T09:00:00","2000-03-17","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-03-18T09:00:00","2000-03-18","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-03-19T09:00:00","2000-03-19","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-03-20T09:00:00","2000-03-20","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-03-21T09:00:00","2000-03-21","0.8","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-03-22T09:00:00","2000-03-22","0.2","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-03-23T09:00:00","2000-03-23","12.8","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-03-24T09:00:00","2000-03-24","0.8","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-03-25T09:00:00","2000-03-25","0.4","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-03-26T09:00:00","2000-03-26","0.0","Incomplete","Estimated",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-03-27T09:00:00","2000-03-27","1.4","Incomplete","Good",""
"http://environment.data.gov.uk/hydrology/id/measures/840fd6a8-076f-4f39-9530-89dbe4107c24-rainfall-t-86400-mm-qualified","2000-03-28T09:00:00","2000-03-28","0.0","Incomplete","Estimated",""
